"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8462077,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8462077.png",55,"C","L",73,198,185,90,"1977-06-21","DEU","Jochen","Hecht","Mannheim",NA,7
8467344,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8467344.png",24,"D","L",75,222,191,101,"1980-04-19","BRA","Robyn","Regehr","Recife",NA,7
8467917,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8467917.png",3,"D","L",73,206,185,93,"1980-08-03","USA","Jordan","Leopold","Golden Valley","MN",7
8468011,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8468011.png",30,"G","L",74,170,188,77,"1980-07-17","USA","Ryan","Miller","East Lansing","MI",7
8468504,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8468504.png",22,"R","R",72,199,183,90,"1982-04-17","CAN","Brad","Boyes","Mississauga","ON",7
8468700,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8468700.png",28,"C","L",77,227,196,103,"1982-02-03","USA","Paul","Gaustad","Fargo","ND",7
8469485,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469485.png",9,"C","L",69,184,175,83,"1983-05-04","CAN","Derek","Roy","Ottawa","ON",7
8469506,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469506.png",29,"R","R",71,180,180,82,"1982-11-30","CAN","Jason","Pominville","Repentigny","QC",7
8469555,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469555.png",10,"D","L",74,201,188,91,"1982-07-06","DEU","Christian","Ehrhoff","Moers",NA,7
8469569,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469569.png",31,"G","L",73,190,185,86,"1983-06-24","CAN","Drew","MacIntyre","Charlottetown","PE",7
8469582,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469582.png",15,"L","L",74,205,188,93,"1982-07-08","USA","Colin","Stuart","Rochester","MN",7
8469591,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8469591.png",8,"C","R",74,222,188,101,"1983-04-18","CAN","Cody","McCormick","London","ON",7
8470018,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8470018.png",37,"L","L",72,208,183,94,"1981-08-31","CAN","Matt","Ellis","Welland","ON",7
8470598,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8470598.png",26,"L","R",74,214,188,97,"1984-01-19","AUT","Thomas","Vanek","Vienna",NA,7
8470685,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8470685.png",52,"D","L",73,198,185,90,"1984-05-30","DEU","Alexander","Sulzer","Kaufbeuren",NA,7
8471226,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471226.png",21,"R","R",74,215,188,98,"1985-10-30","USA","Drew","Stafford","Milwaukee","WI",7
8471284,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471284.png",44,"D","L",72,200,183,91,"1986-06-08","SVK","Andrej","Sekera","Bojnice",NA,7
8471388,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471388.png",36,"R","R",73,198,185,90,"1986-06-08","USA","Patrick","Kaleta","Buffalo","NY",7
8471701,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471701.png",4,"D","L",80,245,203,111,"1987-06-29","USA","Joe","Finley","Edina","MN",7
8471752,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471752.png",17,"D","L",75,205,191,93,"1987-03-11","CAN","Marc-Andre","Gragnani","Montréal","QC",7
8471804,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8471804.png",42,"L","L",64,176,163,80,"1987-07-24","USA","Nathan","Gerbe","Oxford","MI",7
8473426,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8473426.png",6,"D","L",74,217,188,98,"1987-12-16","USA","Mike","Weber","Pittsburgh","PA",7
8473523,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8473523.png",1,"G","L",70,175,178,79,"1988-06-25","SWE","Jhonas","Enroth","Stockholm",NA,7
8473898,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8473898.png",58,"C","R",70,186,178,84,"1985-11-30","CAN","Paul","Szczechura","Brantford","ON",7
8474113,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474113.png",33,"D","L",73,216,185,98,"1989-04-03","USA","TJ","Brennan","Willingboro","NJ",7
8474130,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474130.png",78,"R","R",72,192,183,87,"1989-07-25","USA","Corey","Tropp","Grosse Pointe Woods","MI",7
8474500,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474500.png",71,"L","L",70,190,178,86,"1984-12-17","USA","Derek","Whitmore","Rochester","NY",7
8474551,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474551.png",23,"L","L",73,182,185,83,"1983-10-06","FIN","Ville","Leino","Savonlinna",NA,7
8474570,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474570.png",19,"C","R",72,191,183,87,"1990-02-18","CAN","Cody","Hodgson","Toronto","ON",7
8474574,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474574.png",57,"D","R",80,229,203,104,"1990-02-01","USA","Tyler","Myers","Houston","TX",7
8474589,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474589.png",63,"L","L",69,160,175,73,"1989-10-06","CAN","Tyler","Ennis","Edmonton","AB",7
8474609,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8474609.png",72,"C","L",74,207,188,94,"1990-06-18","CAN","Luke","Adam","St. John's","NL",7
8475102,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8475102.png",65,"C","R",72,193,183,88,"1986-07-07","USA","Travis","Turnbull","St. Louis","MO",7
8475178,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8475178.png",54,"R","R",75,211,191,96,"1991-01-24","CAN","Zack","Kassian","Windsor","ON",7
8475188,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8475188.png",44,"D","L",76,215,193,98,"1991-01-21","CAN","Brayden","McNabb","Davidson","SK",7
8475220,"https://assets.nhle.com/mugs/nhl/20112012/BUF/8475220.png",82,"L","L",75,226,191,103,"1991-08-10","USA","Marcus","Foligno","Buffalo","NY",7
8460492,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8460492.png",55,"D","L",75,220,191,100,"1976-06-26","CAN","Ed","Jovanovski","Windsor","ON",13
8460535,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8460535.png",60,"G","R",71,172,180,78,"1976-09-13","CAN","Jose","Theodore","Laval","QC",13
8464979,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8464979.png",16,"L","L",72,196,183,89,"1978-09-08","DEU","Marco","Sturm","Dingolfing",NA,13
8465059,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8465059.png",22,"R","R",75,200,191,91,"1978-06-13","CAN","Matt","Bradley","Stittsville","ON",13
8466285,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8466285.png",51,"D","L",70,192,178,87,"1979-05-23","CAN","Brian","Campbell","Strathroy","ON",13
8466339,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8466339.png",30,"G","L",74,200,188,91,"1977-07-23","USA","Scott","Clemmensen","Des Moines","IA",13
8466371,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8466371.png",10,"C","L",71,190,180,86,"1973-05-04","CAN","John","Madden","Toronto","ON",13
8467428,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8467428.png",21,"R","L",74,225,188,102,"1980-03-26","CAN","Krys","Barch","Hamilton","ON",13
8467463,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8467463.png",26,"R","R",74,218,188,99,"1976-12-23","SWE","Mikael","Samuelsson","Mariefred",NA,13
8467910,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8467910.png",34,"D","R",78,247,198,112,"1981-04-01","CAN","Nolan","Yonkman","Punnichy","SK",13
8468162,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8468162.png",25,"R","R",75,209,191,95,"1979-02-04","CAN","Jerred","Smithson","Vernon","BC",13
8468478,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8468478.png",43,"D","R",70,186,178,84,"1978-05-02","CAN","Mike","Weaver","Brampton","ON",13
8468518,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8468518.png",82,"R","L",75,210,191,95,"1982-02-05","SVK","Tomas","Kopecky","Ilava",NA,13
8469457,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8469457.png",9,"C","L",71,190,180,86,"1983-04-03","CAN","Stephen","Weiss","Toronto","ON",13
8469473,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8469473.png",57,"C","L",73,197,185,89,"1983-08-24","DEU","Marcel","Goc","Calw",NA,13
8470005,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8470005.png",36,"C","L",71,182,180,83,"1978-10-28","USA","Mark","Cullen","Moorhead","MN",13
8470039,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8470039.png",14,"L","L",73,192,185,87,"1984-05-16","CZE","Tomas","Fleischmann","Koprivnice",NA,13
8470105,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8470105.png",19,"L","L",72,200,183,91,"1983-10-07","CAN","Scottie","Upshall","Fort McMurray","AB",13
8470176,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8470176.png",20,"L","L",71,201,180,91,"1984-02-08","FIN","Sean","Bergenheim","Helsinki",NA,13
8470729,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8470729.png",23,"D","R",75,210,191,95,"1984-10-30","CAN","Tyson","Strachan","Melfort","SK",13
8471234,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471234.png",8,"L","L",75,215,191,98,"1986-02-24","POL","Wojtek","Wolski","Zabrze",NA,13
8471266,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471266.png",10,"L","L",72,212,183,96,"1984-11-24","USA","David","Booth","Detroit","MI",13
8471346,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471346.png",32,"R","R",71,176,180,80,"1986-05-13","CAN","Kris","Versteeg","Lethbridge","AB",13
8471390,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471390.png",13,"C","R",72,189,183,86,"1985-12-14","CAN","Mike","Santorelli","Vancouver","BC",13
8471681,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471681.png",12,"R","R",73,216,185,98,"1987-05-19","USA","Jack","Skille","Madison","WI",13
8471822,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471822.png",33,"G","L",74,185,188,84,"1987-02-04","USA","Brian","Foster","Pembroke","NH",13
8471842,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471842.png",8,"L","L",70,175,178,79,"1986-04-30","USA","Tim","Kennedy","Buffalo","NY",13
8471996,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8471996.png",73,"C","L",72,200,183,91,"1981-05-12","CAN","Bracken","Kearns","North Vancouver","BC",13
8472361,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8472361.png",29,"R","R",73,185,185,84,"1983-06-20","USA","Bill","Thomas","Pittsburgh","PA",13
8473444,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8473444.png",17,"C","L",72,185,183,84,"1986-10-13","CAN","Jon","Matsumoto","Ottawa","ON",13
8473574,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8473574.png",18,"C","L",76,231,193,105,"1988-02-19","CAN","Shawn","Matthias","Mississauga","ON",13
8473646,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8473646.png",24,"C","L",73,205,185,93,"1983-08-03","USA","Ryan","Carter","White Bear Lake","MN",13
8473867,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8473867.png",37,"C","R",72,195,183,88,"1981-08-26","USA","Greg","Rallo","Gurnee","IL",13
8474149,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474149.png",63,"R","L",71,189,180,86,"1989-03-12","RUS","Evgenii","Dadonov","Chelyabinsk",NA,13
8474153,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474153.png",NA,"R","R",70,180,178,82,"1988-12-31","CZE","Michal","Repik","Vlasim",NA,13
8474184,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474184.png",4,"D","L",77,220,196,100,"1988-11-05","CAN","Keaton","Ellerby","Strathmore","AB",13
8474520,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474520.png",52,"D","L",73,218,185,99,"1984-11-13","CAN","Jason","Garrison","White Rock","BC",13
8474593,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474593.png",25,"G","L",78,207,198,94,"1990-01-31","SWE","Jacob","Markstrom","Gavle",NA,13
8474606,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8474606.png",47,"D","L",75,194,191,88,"1990-04-24","CAN","Colby","Robak","Dauphin","MB",13
8475179,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8475179.png",7,"D","L",73,201,185,91,"1990-10-29","RUS","Dmitry","Kulikov","Lipetsk",NA,13
8475790,"https://assets.nhle.com/mugs/nhl/20112012/FLA/8475790.png",44,"D","R",77,222,196,101,"1992-01-07","CAN","Erik","Gudbranson","Ottawa","ON",13
8467878,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8467878.png",12,"C","R",73,190,185,86,"1981-05-07","USA","Tim","Connolly","Syracuse","NY",10
8468639,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8468639.png",26,"D","L",70,185,178,84,"1980-11-25","USA","John-Michael","Liles","Indianapolis","IN",10
8468695,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8468695.png",15,"C","L",71,195,180,88,"1982-03-18","CAN","Matthew","Lombardi","Montréal","QC",10
8468778,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8468778.png",28,"R","R",75,222,191,101,"1982-03-03","CAN","Colton","Orr","Winnipeg","MB",10
8469460,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8469460.png",8,"D","R",76,235,193,107,"1982-01-19","USA","Mike","Komisarek","West Islip","NY",10
8469474,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8469474.png",9,"R","R",74,185,188,84,"1982-11-23","CAN","Colby","Armstrong","Lloydminster","SK",10
8469483,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8469483.png",20,"C","L",78,215,198,98,"1982-03-15","USA","David","Steckel","Milwaukee","WI",10
8470156,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470156.png",46,"R","R",73,190,185,86,"1983-04-03","USA","Joey","Crabb","Anchorage","AK",10
8470207,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470207.png",19,"L","R",73,206,185,93,"1983-09-23","CAN","Joffrey","Lupul","Fort Saskatchewan","AB",10
8470602,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470602.png",3,"D","L",76,222,193,101,"1985-04-10","CAN","Dion","Phaneuf","Edmonton","AB",10
8470667,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470667.png",16,"L","L",72,192,183,87,"1985-04-06","CAN","Clarke","MacArthur","Lloydminster","AB",10
8470697,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470697.png",11,"C","R",72,196,183,89,"1985-04-24","CAN","Philippe","Dupuis","Laval","QC",10
8470816,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470816.png",38,"L","L",75,215,191,98,"1985-07-16","CAN","Jay","Rosehill","Olds","AB",10
8470986,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8470986.png",47,"L","L",72,200,183,91,"1984-07-07","CAN","Darryl","Boyce","Summerside","PE",10
8471362,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8471362.png",84,"C","L",71,186,180,84,"1984-01-31","DEU","Mikhail","Grabovski","Potsdam",NA,10
8471371,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8471371.png",18,"R","R",71,205,180,93,"1985-06-24","USA","Mike","Brown","Chicago","IL",10
8471742,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8471742.png",4,"D","R",77,224,196,102,"1987-08-08","CAN","Cody","Franson","Sicamous","BC",10
8472424,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8472424.png",48,"L","L",74,219,188,99,"1985-04-15","CAN","Ryan","Hamilton","Oshawa","ON",10
8473503,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8473503.png",34,"G","L",75,205,191,93,"1988-03-15","CAN","James","Reimer","Morweena","MB",10
8473548,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8473548.png",81,"R","R",71,208,180,94,"1987-10-02","USA","Phil","Kessel","Madison","WI",10
8473579,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8473579.png",41,"L","L",73,228,185,103,"1986-07-14","RUS","Nikolay","Kulemin","Magnitogorsk",NA,10
8474048,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8474048.png",59,"D","L",78,222,198,101,"1989-06-11","CAN","Keith","Aulie","Rouleau","SK",10
8474125,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8474125.png",36,"D","L",74,198,188,90,"1986-11-09","SWE","Carl","Gunnarsson","Orebro",NA,10
8474192,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8474192.png",39,"R","R",72,205,183,93,"1988-01-03","CAN","Matt","Frattin","Edmonton","AB",10
8474568,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8474568.png",2,"D","R",74,225,188,102,"1989-11-02","CAN","Luke","Schenn","Saskatoon","SK",10
8474577,"https://assets.nhle.com/mugs/nhl/20112012/TOR/8474577.png",22,"C","L",77,221,196,100,"1990-01-30","CAN","Joe","Colborne","Calgary","AB",10
