"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8445735,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8445735.png",17,"C","L",73,205,185,93,"1970-08-09","CAN","Rod","Brind'Amour","Ottawa","ON",12
8450725,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8450725.png",28,"R","L",70,195,178,88,"1968-02-01","CAN","Mark","Recchi","Kamloops","BC",12
8452371,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8452371.png",2,"D","L",73,207,185,94,"1968-10-02","CAN","Glen","Wesley","Red Deer","AB",12
8456547,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8456547.png",6,"D","L",74,210,188,95,"1970-08-10","USA","Bret","Hedican","St. Paul","MN",12
8458361,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8458361.png",93,"C","L",71,202,180,92,"1971-01-21","USA","Doug","Weight","Detroit","MI",12
8458519,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8458519.png",4,"D","R",74,209,188,95,"1973-01-17","CAN","Aaron","Ward","Windsor","ON",12
8458537,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8458537.png",13,"L","R",70,180,178,82,"1972-05-08","CAN","Ray","Whitney","Fort Saskatchewan","AB",12
8458943,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8458943.png",61,"L","L",72,193,183,88,"1973-12-20","CAN","Cory","Stillman","Peterborough","ON",12
8459446,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8459446.png",17,"C","R",73,200,185,91,"1974-10-08","USA","Kevyn","Adams","Washington","DC",12
8460493,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8460493.png",28,"D","L",73,211,185,96,"1976-05-18","UKR","Oleg","Tverdovsky","Donetsk",NA,12
8464989,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8464989.png",8,"C","L",73,202,185,92,"1976-11-02","USA","Matt","Cullen","Virginia","MN",12
8465067,"https://assets.nhle.com/mugs/nhl/20052006/CAR/8465067.png",36,"R","R",74,215,188,98,"1978-08-10","USA","Jesse","Boulerice","Plattsburgh","NY",12
