"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8468483,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8468483.png",12,"R","L",73,200,185,91,"1982-02-14","SVK","Marian","Gaborik","Trencin",NA,26
8469500,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8469500.png",14,"C","L",69,185,175,84,"1982-06-08","CAN","Michael","Cammalleri","Toronto","ON",26
8469638,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8469638.png",36,"L","L",72,191,183,87,"1983-04-01","FIN","Jussi","Jokinen","Kalajoki",NA,26
8469639,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8469639.png",25,"C","L",74,200,188,91,"1983-06-23","CAN","Brooks","Laich","Wawota","SK",26
8470602,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8470602.png",3,"D","L",76,222,193,101,"1985-04-10","CAN","Dion","Phaneuf","Edmonton","AB",26
8470604,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8470604.png",77,"C","R",75,219,191,99,"1985-01-01","CAN","Jeff","Carter","London","ON",26
8470606,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8470606.png",23,"R","R",72,205,183,93,"1984-11-04","USA","Dustin","Brown","Ithaca","NY",26
8470775,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8470775.png",44,"C","L",73,205,185,93,"1984-10-05","USA","Nate","Thompson","Anchorage","AK",26
8471338,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8471338.png",71,"C","R",71,186,180,84,"1985-01-30","CAN","Torrey","Mitchell","Greenfield Park","QC",26
8471685,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8471685.png",11,"C","L",75,225,191,102,"1987-08-24","SVN","Anze","Kopitar","Jesenice",NA,26
8471734,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8471734.png",32,"G","L",73,220,185,100,"1986-01-21","USA","Jonathan","Quick","Milford","CT",26
8473453,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8473453.png",22,"C","R",73,201,185,91,"1987-01-08","USA","Trevor","Lewis","Salt Lake City","UT",26
8474162,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8474162.png",6,"D","L",75,227,191,103,"1989-02-21","CAN","Jake","Muzzin","Woodstock","ON",26
8474166,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8474166.png",27,"D","L",73,210,185,95,"1987-07-26","USA","Alec","Martinez","Rochester Hills","MI",26
8474563,"https://assets.nhle.com/mugs/nhl/20172018/LAK/8474563.png",8,"D","R",73,210,185,95,"1989-12-08","CAN","Drew","Doughty","London","ON",26
