"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8469608,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8469608.png",41,"G","L",77,220,196,100,"1982-03-22","CAN","Mike","Smith","Kingston","ON",20
8470966,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8470966.png",5,"D","L",72,205,183,93,"1983-10-03","CAN","Mark","Giordano","Toronto","ON",20
8471707,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8471707.png",18,"L","L",75,212,191,96,"1987-09-03","CAN","James","Neal","Whitby","ON",20
8473564,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8473564.png",67,"R","L",73,186,185,84,"1988-02-17","CZE","Michael","Frolik","Kladno",NA,20
8474061,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474061.png",16,"R","R",75,225,191,102,"1989-04-18","CAN","Anthony","Peluso","North York","ON",20
8474150,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474150.png",11,"C","L",72,206,183,93,"1989-03-17","SWE","Mikael","Backlund","Vasteras",NA,20
8474612,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474612.png",24,"D","R",73,200,185,91,"1990-08-16","CAN","Travis","Hamonic","St. Malo","MB",20
8474628,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474628.png",26,"D","R",75,210,191,95,"1990-06-07","CAN","Michael","Stone","Winnipeg","MB",20
8474673,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474673.png",7,"D","L",74,187,188,85,"1990-06-07","CAN","TJ","Brodie","Chatham","ON",20
8474774,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8474774.png",6,"D","R",75,215,191,98,"1990-03-13","CAN","Dalton","Prout","Kingsville","ON",20
8476346,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8476346.png",13,"L","L",69,165,175,75,"1993-08-13","USA","Johnny","Gaudreau","Salem","NJ",20
8476409,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8476409.png",89,"C","L",72,203,183,92,"1993-02-25","CAN","Alan","Quine","Belleville","ON",20
8476873,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8476873.png",77,"C","L",76,212,193,96,"1994-09-13","CAN","Mark","Jankowski","Hamilton","ON",20
8477496,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477496.png",28,"C","R",73,202,185,92,"1994-12-02","SWE","Elias","Lindholm","Boden",NA,20
8477497,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477497.png",23,"C","L",74,196,188,89,"1994-10-12","CAN","Sean","Monahan","Brampton","ON",20
8477508,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477508.png",20,"C","R",72,203,183,92,"1995-02-02","CAN","Curtis","Lazar","Salmon Arm","BC",20
8477510,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477510.png",39,"L","L",73,213,185,97,"1994-10-07","USA","Kerby","Rychel","Torrance","CA",20
8477903,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477903.png",21,"R","R",75,208,191,94,"1991-11-23","USA","Garnet","Hathaway","Naples","FL",20
8477935,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8477935.png",93,"C","L",73,195,185,88,"1996-06-20","CAN","Sam","Bennett","Holland Landing","ON",20
8478233,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478233.png",88,"L","L",70,184,178,83,"1996-04-04","CAN","Andrew","Mangiapane","Toronto","ON",20
8478396,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478396.png",55,"D","L",75,207,191,94,"1997-01-25","USA","Noah","Hanifin","Boston","MA",20
8478397,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478397.png",4,"D","R",73,202,185,92,"1996-10-27","SWE","Rasmus","Andersson","Malmo",NA,20
8478430,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478430.png",58,"D","L",72,183,183,83,"1997-05-19","SWE","Oliver","Kylington","Stockholm",NA,20
8478512,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478512.png",27,"C","R",69,170,175,77,"1992-12-12","USA","Austin","Czarnik","Detroit","MI",20
8478585,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8478585.png",10,"C","R",70,185,178,84,"1986-12-29","USA","Derek","Ryan","Spokane","WA",20
8479066,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8479066.png",56,"L","L",69,187,175,85,"1994-12-09","CAN","Ryan","Lomberg","Richmond Hill","ON",20
8479314,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8479314.png",19,"L","L",74,201,188,91,"1997-12-11","USA","Matthew","Tkachuk","Scottsdale","AZ",20
8479346,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8479346.png",29,"C","L",71,185,180,84,"1998-07-20","CAN","Dillon","Dube","Golden","BC",20
8479496,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8479496.png",33,"G","L",76,205,193,93,"1992-08-19","CZE","David","Rittich","Jihlava",NA,20
8479976,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8479976.png",6,"D","L",74,205,188,93,"1998-10-06","FIN","Juuso","Välimäki","Tampere",NA,20
8480147,"https://assets.nhle.com/mugs/nhl/20182019/CGY/8480147.png",3,"D","L",72,206,183,93,"1991-10-07","SWE","Oscar","Fantenberg","Ljunby",NA,20
8465009,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8465009.png",33,"D","L",81,250,206,113,"1977-03-18","SVK","Zdeno","Chara","Trencin",NA,6
8470638,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8470638.png",37,"C","R",73,196,185,89,"1985-07-24","CAN","Patrice","Bergeron","L'Ancienne-Lorette","QC",6
8470655,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8470655.png",42,"R","R",75,215,191,98,"1984-05-01","USA","David","Backes","Minneapolis","MN",6
8470740,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8470740.png",18,"R","R",71,195,180,88,"1983-02-04","USA","Lee","Stempniak","West Seneca","NY",6
8470860,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8470860.png",41,"G","L",71,189,180,86,"1985-05-13","SVK","Jaroslav","Halak","Bratislava",NA,6
8471276,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8471276.png",46,"C","R",72,192,183,87,"1986-04-28","CZE","David","Krejci","Sternberk",NA,6
8471695,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8471695.png",40,"G","L",75,176,191,80,"1987-03-10","FIN","Tuukka","Rask","Savonlinna",NA,6
8473419,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8473419.png",63,"L","L",69,176,175,80,"1988-05-11","CAN","Brad","Marchand","Halifax","NS",6
8474000,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8474000.png",44,"D","R",71,198,180,90,"1988-09-24","USA","Steven","Kampfer","Ann Arbor","MI",6
8474008,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8474008.png",34,"C","L",73,196,185,89,"1988-09-24","USA","Paul","Carey","Boston","MA",6
8475149,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8475149.png",90,"L","L",73,203,185,92,"1990-10-06","SWE","Marcus","Johansson","Landskrona",NA,6
8475186,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8475186.png",27,"D","L",75,207,191,94,"1990-11-19","USA","John","Moore","Winnetka","IL",6
8475745,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8475745.png",13,"C","R",75,223,191,101,"1992-03-02","USA","Charlie","Coyle","East Weymouth","MA",6
8475780,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8475780.png",14,"R","R",72,192,183,87,"1991-05-27","USA","Chris","Wagner","Walpole","MA",6
8475807,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8475807.png",20,"C","L",73,194,185,88,"1992-02-25","SWE","Joakim","Nordstrom","Stockholm",NA,6
8476191,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8476191.png",86,"D","R",74,210,188,95,"1987-11-15","USA","Kevan","Miller","Los Angeles","CA",6
8476374,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8476374.png",52,"C","L",74,213,188,97,"1993-01-20","USA","Sean","Kuraly","Niagara Falls","NY",6
8476792,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8476792.png",47,"D","L",69,194,175,88,"1991-04-12","USA","Torey","Krug","Livonia","MI",6
8476891,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8476891.png",48,"D","L",70,176,178,80,"1994-01-05","USA","Matt","Grzelcyk","Charlestown","MA",6
8476966,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8476966.png",28,"C","L",70,203,178,92,"1994-04-16","CAN","Gemel","Smith","Toronto","ON",6
8477320,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477320.png",81,"L","L",73,197,185,89,"1995-03-14","SWE","Anton","Blidh","Molnlycke",NA,6
8477365,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477365.png",75,"D","R",71,190,180,86,"1995-04-28","USA","Connor","Clifton","Matawan","NJ",6
8477417,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477417.png",22,"L","L",74,202,188,92,"1995-08-02","SVK","Peter","Cehlarik","Zilina",NA,6
8477529,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477529.png",26,"C","L",73,200,185,91,"1994-12-26","CAN","Colby","Cave","Battleford","SK",6
8477956,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477956.png",88,"R","R",73,195,185,88,"1996-05-25","CZE","David","Pastrnak","Havirov",NA,6
8477987,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8477987.png",17,"C","L",72,190,183,86,"1996-04-09","USA","Ryan","Donato","Boston","MA",6
8478046,"https://assets.nhle.com/mugs/nhl/20182019/BOS/8478046.png",43,"C","L",73,188,185,85,"1995-07-05","CAN","Danton","Heinen","Langley","BC",6
